filename,class_label,source_type,edit_type,base_image,notes
dataset/fake/synthetic_fake_0332.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0333.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0333.jpg,fake,synthetic_certificate_edit,body_text_change+award_text_change+location_change,dataset/real/synthetic_real_0333.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0334.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0334.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0335.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0335.jpg,fake,synthetic_certificate_edit,date_change+signature_change+seal_shift,dataset/real/synthetic_real_0335.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0336.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0336.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0337.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0337.jpg,fake,synthetic_certificate_edit,signature_change+name_change,dataset/real/synthetic_real_0337.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0338.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0338.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0339.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0339.jpg,fake,synthetic_certificate_edit,serial_change+location_change+signature_change,dataset/real/synthetic_real_0339.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0340.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0340.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0341.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0341.jpg,fake,synthetic_certificate_edit,name_change+location_change,dataset/real/synthetic_real_0341.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0342.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0342.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0343.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0343.jpg,fake,synthetic_certificate_edit,body_text_change+signature_change,dataset/real/synthetic_real_0343.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0344.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0344.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0345.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0345.jpg,fake,synthetic_certificate_edit,body_text_change+signature_change,dataset/real/synthetic_real_0345.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0346.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0346.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0347.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0347.jpg,fake,synthetic_certificate_edit,seal_shift,dataset/real/synthetic_real_0347.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0348.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0348.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0349.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0349.jpg,fake,synthetic_certificate_edit,body_text_change+location_change,dataset/real/synthetic_real_0349.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0350.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0350.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0351.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0351.jpg,fake,synthetic_certificate_edit,body_text_change,dataset/real/synthetic_real_0351.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0352.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0352.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0353.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0353.jpg,fake,synthetic_certificate_edit,body_text_change,dataset/real/synthetic_real_0353.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0354.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0354.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0355.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0355.jpg,fake,synthetic_certificate_edit,body_text_change+award_text_change+name_change,dataset/real/synthetic_real_0355.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0356.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0356.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0357.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0357.jpg,fake,synthetic_certificate_edit,signature_change+serial_change,dataset/real/synthetic_real_0357.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0358.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0358.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0359.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0359.jpg,fake,synthetic_certificate_edit,serial_change+name_change,dataset/real/synthetic_real_0359.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0360.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0360.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0361.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0361.jpg,fake,synthetic_certificate_edit,name_change+issuer_change+date_change,dataset/real/synthetic_real_0361.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0362.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0362.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0363.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0363.jpg,fake,synthetic_certificate_edit,name_change,dataset/real/synthetic_real_0363.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0364.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0364.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0365.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0365.jpg,fake,synthetic_certificate_edit,serial_change+name_change+award_text_change,dataset/real/synthetic_real_0365.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0366.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0366.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0367.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0367.jpg,fake,synthetic_certificate_edit,award_text_change+body_text_change,dataset/real/synthetic_real_0367.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0368.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0368.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0369.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0369.jpg,fake,synthetic_certificate_edit,signature_change+issuer_change,dataset/real/synthetic_real_0369.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0370.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0370.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0371.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0371.jpg,fake,synthetic_certificate_edit,seal_shift+name_change+issuer_change,dataset/real/synthetic_real_0371.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0372.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0372.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0373.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0373.jpg,fake,synthetic_certificate_edit,location_change,dataset/real/synthetic_real_0373.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0374.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0374.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0375.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0375.jpg,fake,synthetic_certificate_edit,seal_shift+body_text_change+issuer_change,dataset/real/synthetic_real_0375.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0376.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0376.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0377.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0377.jpg,fake,synthetic_certificate_edit,issuer_change+location_change+name_change,dataset/real/synthetic_real_0377.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0378.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0378.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0379.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0379.jpg,fake,synthetic_certificate_edit,signature_change+date_change,dataset/real/synthetic_real_0379.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0380.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0380.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0381.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0381.jpg,fake,synthetic_certificate_edit,signature_change+issuer_change+body_text_change,dataset/real/synthetic_real_0381.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0382.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0382.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0383.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0383.jpg,fake,synthetic_certificate_edit,issuer_change+seal_shift+signature_change,dataset/real/synthetic_real_0383.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0384.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0384.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0385.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0385.jpg,fake,synthetic_certificate_edit,body_text_change,dataset/real/synthetic_real_0385.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0386.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0386.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0387.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0387.jpg,fake,synthetic_certificate_edit,body_text_change+location_change+serial_change,dataset/real/synthetic_real_0387.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0388.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0388.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0389.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0389.jpg,fake,synthetic_certificate_edit,location_change+issuer_change,dataset/real/synthetic_real_0389.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0390.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0390.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0391.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0391.jpg,fake,synthetic_certificate_edit,location_change+name_change,dataset/real/synthetic_real_0391.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0392.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0392.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0393.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0393.jpg,fake,synthetic_certificate_edit,serial_change,dataset/real/synthetic_real_0393.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0394.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0394.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0395.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0395.jpg,fake,synthetic_certificate_edit,name_change,dataset/real/synthetic_real_0395.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0396.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0396.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0397.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0397.jpg,fake,synthetic_certificate_edit,signature_change+seal_shift,dataset/real/synthetic_real_0397.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0398.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0398.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0399.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0399.jpg,fake,synthetic_certificate_edit,serial_change+body_text_change,dataset/real/synthetic_real_0399.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0400.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0400.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0401.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0401.jpg,fake,synthetic_certificate_edit,body_text_change+name_change,dataset/real/synthetic_real_0401.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0402.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0402.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0403.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0403.jpg,fake,synthetic_certificate_edit,date_change+signature_change,dataset/real/synthetic_real_0403.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0404.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0404.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0405.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0405.jpg,fake,synthetic_certificate_edit,issuer_change+signature_change,dataset/real/synthetic_real_0405.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0406.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0406.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0407.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0407.jpg,fake,synthetic_certificate_edit,issuer_change,dataset/real/synthetic_real_0407.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0408.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0408.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0409.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0409.jpg,fake,synthetic_certificate_edit,serial_change,dataset/real/synthetic_real_0409.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0410.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0410.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0411.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0411.jpg,fake,synthetic_certificate_edit,location_change+name_change+award_text_change,dataset/real/synthetic_real_0411.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0412.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0412.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0413.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0413.jpg,fake,synthetic_certificate_edit,serial_change+seal_shift,dataset/real/synthetic_real_0413.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0414.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0414.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0415.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0415.jpg,fake,synthetic_certificate_edit,body_text_change+signature_change,dataset/real/synthetic_real_0415.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0416.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0416.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0417.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0417.jpg,fake,synthetic_certificate_edit,name_change+issuer_change,dataset/real/synthetic_real_0417.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0418.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0418.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0419.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0419.jpg,fake,synthetic_certificate_edit,issuer_change,dataset/real/synthetic_real_0419.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0420.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0420.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0421.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0421.jpg,fake,synthetic_certificate_edit,signature_change+date_change,dataset/real/synthetic_real_0421.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0422.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0422.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0423.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0423.jpg,fake,synthetic_certificate_edit,date_change,dataset/real/synthetic_real_0423.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0424.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0424.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0425.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0425.jpg,fake,synthetic_certificate_edit,location_change+seal_shift,dataset/real/synthetic_real_0425.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0426.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0426.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0427.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0427.jpg,fake,synthetic_certificate_edit,date_change+location_change+serial_change,dataset/real/synthetic_real_0427.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0428.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0428.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0429.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0429.jpg,fake,synthetic_certificate_edit,seal_shift+location_change+signature_change,dataset/real/synthetic_real_0429.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0430.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0430.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0431.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0431.jpg,fake,synthetic_certificate_edit,location_change+body_text_change+name_change,dataset/real/synthetic_real_0431.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0432.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0432.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0433.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0433.jpg,fake,synthetic_certificate_edit,body_text_change+signature_change,dataset/real/synthetic_real_0433.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0434.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0434.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0435.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0435.jpg,fake,synthetic_certificate_edit,signature_change,dataset/real/synthetic_real_0435.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0436.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0436.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0437.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0437.jpg,fake,synthetic_certificate_edit,body_text_change+date_change,dataset/real/synthetic_real_0437.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0438.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0438.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0439.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0439.jpg,fake,synthetic_certificate_edit,name_change,dataset/real/synthetic_real_0439.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0440.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0440.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0441.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0441.jpg,fake,synthetic_certificate_edit,serial_change+issuer_change,dataset/real/synthetic_real_0441.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0442.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0442.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
